architecture_layers,condition,measured_layer,scope,component,head,models,identity_error_mean,identity_error_std,transport_error_mean,transport_error_std,holonomy_error_mean,holonomy_error_std,holonomy_rotation_error_mean,holonomy_rotation_error_std,holonomy_linear_action_error_mean,holonomy_linear_action_error_std,holonomy_systematic_error_mean,holonomy_systematic_error_std,holonomy_dispersion_error_mean,holonomy_dispersion_error_std,holonomy_edge_accumulation_ratio_mean,holonomy_edge_accumulation_ratio_std,path_agreement_error_mean,path_agreement_error_std,path_endpoint_error_mean,path_endpoint_error_std,activation_variance_mean,activation_variance_std,edge_improvement_over_identity_mean,edge_improvement_over_identity_std,supported_models
6,higher_diversity,2,cls,query,3,3,1.0124130170406218,0.16825489947457956,0.8279951379081831,0.05349465968098383,0.5872889436766304,0.04922926655585324,1.239454701268156,0.06356644181727156,0.6069523455724495,0.07477404239174183,0.027846554795167216,0.004618434945069802,0.5594423869342515,0.044676196787953704,0.24398458329655195,0.007922648003195167,0.29708334944660636,0.03435563413002905,0.9752523124261421,0.02677465026971021,0.06432266894615059,0.01445666756935916,0.1717712677422166,0.09433156744705691,3
6,higher_diversity,2,cls,query,all,3,1.006679122445904,0.13240229021772068,0.8302148829237842,0.017090442872387684,0.6663896278957746,0.05371207203360524,1.6917913584958597,0.024623689572863497,0.6904189767015918,0.0867190606320778,0.03130458575447626,0.003185486521882652,0.635085047194452,0.051356545041961285,0.2752817256423456,0.015527476388780444,0.37535255571664056,0.03044136912343017,1.0069691076029905,0.01611597827608079,0.0644575617078579,0.015425581411157697,0.16673245070007325,0.09848438958902189,3
6,higher_diversity,2,cls,value,0,3,1.0229613241581572,0.12305859912212071,0.8549840825223295,0.0030167892202082706,0.6136187623716057,0.016051755818264776,1.237013653956419,0.045604443903694426,0.6232388317255763,0.04418615743970762,0.03437088250013238,0.0047708471943809045,0.5792478941606752,0.012890997293815903,0.24475583059876774,0.008525467431381809,0.30375031904643834,0.028492698633742538,1.006682335132117,0.0572007782733184,0.05705091684605137,0.007629903134314957,0.15581544720692983,0.10504227017167107,3
6,higher_diversity,2,cls,value,1,3,0.929478502316687,0.11771917175277656,0.8068727185024823,0.044186169255316106,0.5269236270132814,0.09486678547549801,1.2411882507530299,0.04888426775835187,0.5279988060764658,0.10984578264775748,0.030753677929610465,0.006621430030489718,0.4961699432495868,0.08934603276005938,0.23386618989615593,0.0194838683164255,0.2528452059886264,0.029706306279691983,0.9370953053274215,0.04620299206412348,0.06515515714206478,0.018885480718034368,0.12617996717542748,0.06943499466657232,3
6,higher_diversity,2,cls,value,2,3,1.0296379028741514,0.10568874090606209,0.8882724301390496,0.025323773890041208,0.6611076235291082,0.0448275071921203,1.2195515406551545,0.029329835226984787,0.6657039565334547,0.0642386811152895,0.03446494600255832,0.002738450933415592,0.626642672401486,0.04408560569603636,0.2511648463947102,0.010492817894051352,0.3479965126561768,0.0534391567311922,1.0879137653825648,0.0472866008008427,0.054327394643967804,0.010583221358940867,0.13268196179717082,0.06757118607286383,3
6,higher_diversity,2,cls,value,3,3,1.009258950948214,0.16400658263853338,0.8405271506930211,0.05593166171901917,0.6129161512656,0.09564439501033437,1.2471991623460796,0.0048120604823725785,0.643244892395296,0.1346473358836416,0.03177217530989737,0.0036164425615834847,0.5811439734516722,0.09209827902279939,0.24941662537489953,0.023476146001905104,0.30680191452873723,0.05390340397298672,0.9701924180763856,0.06289950671189024,0.056990147483619774,0.016075810603431936,0.15732132105545757,0.09178276197776883,3
6,higher_diversity,2,cls,value,all,3,0.995105131109109,0.12905461448407324,0.8440106352596817,0.029336026062195195,0.6687272214565417,0.06859304137098578,1.6893944870035638,0.02915732874835229,0.6889120794207276,0.10030823010325565,0.03232602865406961,0.0038446510261571933,0.6364011895475966,0.06529233323900561,0.2708056749135892,0.018423074462851106,0.36823963449091507,0.03222485035452193,1.0112538809655638,0.026953037546628825,0.05838090345037705,0.013175802011643162,0.14444521525199205,0.08559026087038149,3
6,higher_diversity,2,token_mean,key,0,3,0.18333128422215564,0.008550606747581038,0.09267741859743804,0.0086343890593145,0.035663595793412224,0.004386463607953657,0.24397086360437914,0.03812172063338487,0.03481173452360214,0.004780897014939635,0.0022967298652722752,0.00022911504774981648,0.03336686598645015,0.004274999163236443,0.15083412428008933,0.0015014933558724275,0.02025679237544505,0.001176743687934361,0.10392860446023415,0.010234398703159992,0.025224767681775673,0.0022593278945172005,0.4932262482064689,0.059405084472395314,3
6,higher_diversity,2,token_mean,key,1,3,0.18997175254171064,0.01302523080471891,0.09538812964644883,0.006686302888641708,0.036324014525649685,0.002367817855288984,0.25716651631669657,0.04630613881401635,0.035121385642404884,0.00219807689184048,0.002481130932485967,0.00038669671819328887,0.033842883637231404,0.00223075497050013,0.15143055939945607,0.0038565129074255534,0.020152530039123182,0.0021839030842755757,0.1105131722810047,0.004514991693205334,0.025510692460970444,0.002837495124773854,0.49522829363635473,0.06480241525308404,3
6,higher_diversity,2,token_mean,key,2,3,0.22507152321429025,0.03114172765280626,0.10139166854763104,0.0127038055331051,0.03897765945278753,0.009949872534209809,0.2815538219568476,0.058018078805483965,0.03781825205466932,0.009934522469372981,0.002817151570607993,0.0007384770028951235,0.036160507860283055,0.009258694147741,0.15236965845065487,0.012016648005359598,0.020366730156464074,0.004732853282720492,0.119869660019718,0.012082934997652192,0.025345083580098373,0.001145321271404188,0.5489410752444219,0.007418488193308354,3
6,higher_diversity,2,token_mean,key,3,3,0.1918925025100111,0.012413055537986809,0.09043638690655786,0.006726321208846094,0.03589422256637487,0.0015708035107621602,0.2639882519960246,0.06649089257961543,0.03517907535108423,0.0018633063077916504,0.0024034783462852692,0.00026663112240682147,0.03349074484272437,0.001329870335323073,0.15501516973007087,0.00469287654084957,0.020456076393643923,0.002516421410918989,0.1040791667791691,0.007044405724417302,0.02622331520824721,0.002286307122954691,0.5287779325046312,0.014067428602222482,3
6,higher_diversity,2,token_mean,key,all,3,0.19721623818080758,0.008458674624210556,0.08974318921084258,0.008510694247808781,0.06512491120591359,0.0055422074991222925,1.3300287185481399,0.020484241462932797,0.06500476036993529,0.005818930262034507,0.002827166165154653,0.00029527347482807413,0.06229774541024005,0.00529338775643993,0.2639722437338266,0.00647357256875817,0.040516512896708164,0.0018980197220809449,0.11345889405126046,0.005634309111007084,0.02557596437294375,0.0017515813184504775,0.5454138932584155,0.028535753530386627,3
6,higher_diversity,2,token_mean,query,0,3,0.21353980227944616,0.027558716798576147,0.1028316397510564,0.01273032490043239,0.04325548334501414,0.007401522355624645,0.2812588852801981,0.03192755766199167,0.042349817735199614,0.007098528781558833,0.0028833521214299694,0.0006463869737471861,0.04037213119480646,0.00675562632113701,0.16051219275796866,0.0017394870212843506,0.02298481845977839,0.001683097815409635,0.12225036844855021,0.013701610739591901,0.02235952725238872,0.001871252287309878,0.5174248392789537,0.03749627216310969,3
6,higher_diversity,2,token_mean,query,1,3,0.20477859323118572,0.028835517438281555,0.09489276774527954,0.01993203850731595,0.03672763475638239,0.0099495398048379,0.2525587990649349,0.02934753715387606,0.036229505674765135,0.009115252930335941,0.0024803839509276618,0.0008644787119346835,0.03424725125571995,0.009100620733914721,0.15005950035998708,0.006046331529564536,0.01966570616064041,0.004207888214983648,0.11047200304843781,0.020282804786084036,0.024997461530746837,0.002200347730124546,0.538499189735051,0.05128820969128386,3
6,higher_diversity,2,token_mean,query,2,3,0.20437045425363787,0.023842686431467194,0.09084327865760196,0.015765940397221415,0.035571906569440995,0.0062907039396904825,0.2535190236373509,0.04724503320968404,0.03486128489851557,0.006474933080335895,0.002413545325962883,0.0003087629533516813,0.03315836071234309,0.0060620141380882285,0.15489247345593668,0.005182965016384679,0.01898281316184446,0.004690266162978908,0.10542258888463109,0.013366348473053296,0.02572628982703794,0.001189763815390338,0.5570948743519325,0.031031825771089382,3
6,higher_diversity,2,token_mean,query,3,3,0.21472476024453288,0.01257527664064786,0.09569407791440693,0.01132996563705605,0.0386596429508906,0.0058431021965613455,0.24289697956619286,0.013676092562450066,0.0384031072507021,0.006338288773294452,0.0024904100062099824,0.00010008752484110102,0.036169232546605846,0.005744130657357157,0.15483636083400867,0.000964407892854731,0.021863301096023528,0.0014441974373630999,0.11486093040563349,0.010186040956060564,0.02389348408376629,0.00036302866385148354,0.5553795883401791,0.0271196618571305,3
6,higher_diversity,2,token_mean,query,all,3,0.20949854458584694,0.021349547321435944,0.09118250213943807,0.015680482362495064,0.06847583600613005,0.012922242600124744,1.332035634908607,0.02164989833057705,0.06883532032111643,0.013289407342996398,0.0028246100286416936,0.0005510410442140981,0.06565122611143372,0.012384287304705657,0.2696335928048865,0.0007846294063135751,0.04166608452794269,0.0055006638766159285,0.11744404539260506,0.015609431111038652,0.024244190560597362,0.00045782297095604363,0.5667990465141345,0.03130967308623976,3
6,higher_diversity,2,token_mean,value,0,3,0.21198280253856996,0.011572996502116406,0.0938732857168632,0.005012836852494111,0.03739619721136481,0.002662163508785579,0.2542382809303656,0.030556758084698,0.03684090278132409,0.0027370320690933547,0.0023089413774538443,0.0002867046717221576,0.035087255563474064,0.0025587112006734557,0.15757010451049774,0.00613255327480425,0.019047531060592145,0.0006569468844808244,0.10617383154949207,0.0054784625528454985,0.025043417756078823,0.0028922146411521554,0.5571091677213681,0.007685425981839357,3
6,higher_diversity,2,token_mean,value,1,3,0.19362006883216062,0.014700850585570845,0.09384728392806548,0.010773959653270099,0.035449240634985675,0.006104848613142218,0.2681628426897798,0.049690981649401805,0.035027611183160196,0.005713165542136276,0.0022223178433099142,0.000514707443838147,0.0332269230998601,0.005683954146964186,0.1476591912534352,0.0069262623188528095,0.018518080264635552,0.0008034634912044038,0.10814192091646711,0.0086046692160605,0.025967180587802872,0.0020052404452471167,0.5157814211899524,0.030206145744225147,3
6,higher_diversity,2,token_mean,value,2,3,0.19933998004358047,0.011088405644317203,0.0946018609099718,0.008586632585298327,0.0381954998445752,0.0039201396329380765,0.2784474981320238,0.02159741693730643,0.03730656114145078,0.004026581214186075,0.0023751102818289037,0.00040124407239427236,0.03582038916647434,0.0035676078371112943,0.15596827898189666,0.00210222815789708,0.021214252764149455,0.004347019919003988,0.10984220129575169,0.007753969435611988,0.024728615598922424,0.0021484861524432106,0.5245727025300286,0.047434558084944976,3
6,higher_diversity,2,token_mean,value,3,3,0.2376341057380729,0.03041537280360835,0.10208062709010297,0.01210501145413866,0.041857859638338046,0.01136213568995093,0.27960059335495935,0.06740653194251774,0.04139697012649745,0.011634335530708407,0.002715911982566908,0.0005656044863788145,0.03914194779865669,0.01079820588130318,0.15551338959632602,0.011256525582434338,0.022592643570199328,0.003290544019987515,0.11621791399302017,0.01231772966600993,0.022765352955144463,0.0017547756610270468,0.569267083951506,0.030137994057996758,3
6,higher_diversity,2,token_mean,value,all,3,0.20992669836269026,0.010898565765428088,0.091462500058475,0.008473599680350068,0.06541921180964434,0.006418559842416009,1.3380667125721064,0.01877608484115974,0.06548786862943105,0.006395446340777068,0.002678046553311023,0.00036267058740411265,0.06274116479537704,0.0060828364339633265,0.2599607534105983,0.004467423260714209,0.03867927752252341,0.001991199838878836,0.11407863490974356,0.008015304255172832,0.024626141865596626,0.00174133306407814,0.5648221253555654,0.020281962211136765,3
6,higher_diversity,3,cls,key,0,3,1.1283801889546483,0.069544419749967,0.775883178937747,0.05651900060675128,0.5635554657732066,0.027785853452463184,1.1818682855820102,0.0535647627733567,0.648612174424002,0.046286677381859105,0.033465593453553134,0.00484883219530702,0.5300898705468033,0.02948358448110544,0.24215854041704563,0.016892830307504204,0.24501000635228265,0.014890409069609157,0.9448637617398986,0.07860207198921566,0.17322639059839826,0.04486083665701079,0.30910447669870594,0.08738968423137777,3
6,higher_diversity,3,cls,key,1,3,1.0988903231908589,0.047337086012822716,0.798303791783446,0.029132759018109106,0.6131329077657176,0.0040215321668905,1.1822599849909876,0.022741288568069663,0.6964695628278824,0.030432630769302603,0.0263201432076819,0.001156543824681873,0.5868127639546539,0.003342516196998766,0.25370787773007003,0.012665584915020778,0.2659983863315111,0.03055965025411206,0.9266441301125323,0.024701268879505626,0.1580407569805781,0.030246109404898355,0.27222696214666514,0.05142694726582477,3
6,higher_diversity,3,cls,key,2,3,1.0928150600031223,0.08503096250914495,0.7860560561463193,0.04562622758720765,0.5596282764230364,0.036042515312156374,1.1660667446830588,0.022493226369699595,0.6196423991318004,0.06820361357550199,0.027550600800719676,0.004902009820533994,0.5320776773221566,0.03729121384420175,0.24165336714498195,0.021704941048010035,0.24557627095307058,0.01408966616147857,0.9459433868865865,0.051795760618995906,0.1810949697639003,0.03578556740143406,0.2768024569580069,0.08589046668534547,3
6,higher_diversity,3,cls,key,3,3,1.1232843044187792,0.11281142712592443,0.7482789187092281,0.05429896810743581,0.5510954871856254,0.051205599315283,1.1797134473154363,0.05065564950360384,0.6346013121104552,0.06887725949454063,0.028771861639776918,0.0027775056222967345,0.5223236242026994,0.04967691018211779,0.24829354108928672,0.020298702918964764,0.27248861760974474,0.05725901869742527,0.9037950212168786,0.031451486404300205,0.17600906640291214,0.044266768642850673,0.3286814360122622,0.0932847094069054,3
6,higher_diversity,3,cls,key,all,3,1.1146460477907827,0.07106094599129793,0.7812917167216846,0.04599855446223851,0.6715850649355563,0.03739545698133572,1.6948345278799926,0.019556567097603346,0.7703184636125756,0.052334664182269064,0.02924576006603963,0.0037593616740147252,0.6423393063472979,0.036184184217639574,0.28516274794153473,0.01812223699658712,0.33863259659304795,0.019560544437558565,0.9566011601294462,0.0386658588839619,0.17209279627510995,0.03874263099831566,0.2958834145685845,0.08155134857416434,3
6,higher_diversity,3,cls,query,0,3,1.056216047124903,0.12394319981139419,0.7130690145650074,0.033975167248817946,0.49246657017742956,0.037847274829341415,1.1823745483330619,0.025712140094504937,0.5682649094804187,0.0916594465530927,0.028842818641075584,0.0028201864823993034,0.4636237512935291,0.03791214911370239,0.2356017847540938,0.029582818781084007,0.22869839362093017,0.040172264393428504,0.8552662289544074,0.0676096245448191,0.21769448324586405,0.05251274568243333,0.31634633898580555,0.11247188881853916,3
6,higher_diversity,3,cls,query,1,3,1.1363583052401711,0.1295527788052968,0.7338980185828619,0.04438229905252069,0.5195180138264147,0.023538035791752985,1.184607377580674,0.028876537334803953,0.603336304935847,0.07473938627663701,0.029995300482507006,0.003163500125469293,0.48952272398905317,0.026700202921751494,0.2387965448400399,0.023521433224821368,0.21817882094332308,0.02872015041479693,0.8962888288403122,0.07232598371514665,0.22010213204405527,0.04709864173706338,0.34538260559650197,0.11751688694932527,3
6,higher_diversity,3,cls,query,2,3,1.059582337720718,0.10654807863225116,0.748613253688846,0.05729929440165133,0.5427341287680704,0.05976263888569184,1.1853911050720696,0.054577982701198846,0.6096472040778029,0.09034372724147184,0.03284366540328571,0.004478990647495566,0.5098904673800324,0.055676768226046454,0.24497588672660886,0.02057769215585644,0.2325040930607026,0.017114947468990983,0.8960775338333725,0.08302937172803049,0.2016905227845365,0.05291514943061353,0.2909066091524549,0.06046873790806906,3
6,higher_diversity,3,cls,query,3,3,1.0521923361870609,0.11513463418339295,0.7154870932087518,0.04185741846769397,0.5071312234558584,0.06268739409059007,1.2069257921711272,0.03643876240456177,0.5708997284332199,0.09705712943044356,0.028524707523033474,0.008713611525604993,0.4786065157615777,0.054415579599528356,0.24132082628679882,0.019943419277687804,0.20933163423411572,0.017269406855091592,0.8345473851679118,0.09839926039284655,0.21902018582279034,0.05786899431948544,0.3154882032841079,0.07493711498415773,3
6,higher_diversity,3,cls,query,all,3,1.0777415596990398,0.11318038320235604,0.7317419974785849,0.043070846009786716,0.5984925048827813,0.0542054176985273,1.690863900884626,0.015158055939785952,0.6871281753374094,0.09203509548524094,0.02900096697902137,0.0030925611575421132,0.5694915408437903,0.05174794870717059,0.2756727304455601,0.026260882055915223,0.301008686807942,0.033869175088934646,0.8921050241342924,0.0883962647766912,0.21462683402227634,0.05056212104601228,0.31531991973756757,0.092987589435968,3
6,higher_diversity,3,cls,value,0,3,1.0815480629856424,0.06493424697028732,0.7718437824953068,0.09831790964550487,0.5648509995257357,0.07429487899967094,1.175344354658625,0.028865945739906793,0.6162154733062267,0.05488216220468711,0.027990385480789526,0.0039088191907885985,0.536860608241775,0.07050439312462875,0.24358764242558384,0.006592557767254521,0.26063646460577733,0.008980131027229676,0.9115966968727586,0.12310105970679588,0.16793003926674524,0.028754929648673225,0.2840938842032787,0.10815610142395324,3
6,higher_diversity,3,cls,value,1,3,1.043277296055292,0.08485137570745001,0.7609653521031837,0.028912376355208172,0.5499936013419626,0.08843119010787168,1.1892297334525483,0.03679777318520033,0.6265817145736393,0.13359015894299903,0.02902853016205358,0.00431494726503888,0.5209650672746426,0.08501283881777141,0.24287044963778062,0.029162596927183388,0.2566273305727947,0.036744454888524195,0.8993292775701914,0.0441328961965351,0.1751273527289882,0.05029877287753506,0.26770722183390966,0.060016347046497956,3
6,higher_diversity,3,cls,value,2,3,1.0974911639530462,0.043413216516304746,0.8077979188234549,0.03635883628522886,0.6186061356962843,0.015869163013660748,1.1614651262708984,0.022885540791856302,0.6855529610560941,0.052779386539477675,0.033322879847026234,0.005172768598407454,0.5852832595507304,0.01985312076506441,0.25412669197694143,0.017602062070408726,0.2800476814531585,0.017741248807146417,0.9869537799689638,0.06426145065648747,0.1502455813866673,0.02448412136175624,0.26230122727767285,0.06319925690715772,3
6,higher_diversity,3,cls,value,3,3,1.109877795430003,0.09538980267603636,0.7846264356715285,0.025306440495982525,0.5986386317403202,0.06688169338390808,1.2204048119660433,0.027537147213036788,0.6672208587826999,0.11093525340079163,0.031786830333823506,0.0009907566422998027,0.5668517983320988,0.06773752599762019,0.2542585533561466,0.027910491652877126,0.27133559519383454,0.046405697987749746,0.9247708783477836,0.018210392652615728,0.16268380934541873,0.042254221477381906,0.2887502887552556,0.07811042834875029,3
6,higher_diversity,3,cls,value,all,3,1.0824860870952044,0.07081595686864782,0.7824803029915754,0.03946582154552069,0.6671486438147518,0.04037090740352919,1.686387291238155,0.0246313193957984,0.749396089766193,0.06582514705941059,0.03029996585665327,0.0029388874664624583,0.6368486781915029,0.04083989319444961,0.2834998093269608,0.021284450309090378,0.34209017530986713,0.018323924830617434,0.9501367894407265,0.06186900286421279,0.16399669805259418,0.034489708343644655,0.27410718505417053,0.07687154758132915,3
6,higher_diversity,3,token_mean,key,0,3,0.24429938792858322,0.0094585846247797,0.12918326975924302,0.01440206377824807,0.051460359772738135,0.012053487640105323,0.3392112944512952,0.0751775952032341,0.04976604756387202,0.012405603428007226,0.003960164013375162,0.000693413054116672,0.047500196054126274,0.011531520761692721,0.1450791380433982,0.009548787351387358,0.026179112742627093,0.003783908991807462,0.13917856232952577,0.02039763907650125,0.038413591400691956,0.0025835960067784464,0.4710254587399508,0.05663326631822275,3
6,higher_diversity,3,token_mean,key,1,3,0.230083230055348,0.01225184658106387,0.12447045111491511,0.007855001509273467,0.049399859734753686,0.007655918844578487,0.3304433939752561,0.06656822849776058,0.04763663789035629,0.005860857472392829,0.003731967636144184,0.0012702279575498511,0.045667892124390964,0.006385880554318881,0.14800673841562684,0.011641385896482045,0.025107324418054616,0.0017507395310395351,0.13500857801460023,0.004940518166295487,0.040814230952299003,0.0057454234759214936,0.4574436086317036,0.054870798069926605,3
6,higher_diversity,3,token_mean,key,2,3,0.2382703044069031,0.03236590385656094,0.1286283472180468,0.024486376627846765,0.04798123305889462,0.012337731995963034,0.3275905877775591,0.07758329752616212,0.04600584306071585,0.011815389485357061,0.0037371686846723387,0.001122889106431912,0.044244063510136176,0.01121497749246105,0.140518683668811,0.004706618645915797,0.022354353468610037,0.007052980587230987,0.1415906331630984,0.0262435065191425,0.041992082853208886,0.007112206828089892,0.4623752844668417,0.03346289087906316,3
6,higher_diversity,3,token_mean,key,3,3,0.2137776053711921,0.025400551325124383,0.11565260415643097,0.017551705784816372,0.04497204388249707,0.006626131655790161,0.36564829787270475,0.09870193404452136,0.04369736354792771,0.00693427729988817,0.0033134330032308667,0.0006298605301417596,0.04165861092394952,0.006075007562767177,0.14627780213251235,0.007459481557762156,0.022793714092690542,0.0035665003647665783,0.12030680391392584,0.02209229700777421,0.043829936534166336,0.0014830872600327966,0.4603501377549308,0.018347844778800866,3
6,higher_diversity,3,token_mean,key,all,3,0.2306193552412362,0.014206154416272486,0.12273154166144039,0.015306933563939026,0.08475119254182462,0.011411893332566826,1.3945689752392472,0.018140911664872052,0.08401081781882501,0.01084119928109461,0.004197469030535131,0.0010048613080718078,0.08055372344273509,0.010409026090809863,0.24415339455730087,0.006457851299254018,0.04759565525058707,0.004443749408748098,0.14193372430367043,0.017924250534310064,0.04126246064675576,0.0036187954854689256,0.46897612147738554,0.0366791789495914,3
6,higher_diversity,3,token_mean,query,0,3,0.24805286858763184,0.02058705613396649,0.1247509280685189,0.01785936274890277,0.04686915638220065,0.006611266000838248,0.3303126091661693,0.03370404087666667,0.04541678750728803,0.006405246527867795,0.003523209343036411,0.00028610704222896427,0.043345947383028084,0.00632527540349675,0.14096248950391824,0.0048820833262066725,0.022384597014067368,0.003542163333926995,0.13066943017751423,0.026342532200134775,0.04472954012453556,0.003504122093154537,0.49854194259670254,0.032999292223824146,3
6,higher_diversity,3,token_mean,query,1,3,0.2509429127391222,0.017742329907823776,0.1198543986935805,0.01980505669665951,0.04108638132830478,0.006541581970168086,0.3236550768520152,0.0688538448893193,0.039849526837863136,0.005725179602636147,0.003318437629125335,0.0010978352205946891,0.037767943502827125,0.005513125740584387,0.1304464896375417,0.008221161453511233,0.02077266602073262,0.0017574165604704527,0.12216371397195501,0.018598429129522857,0.04990347694944252,0.008543366715321115,0.5229736135371655,0.06209897170740714,3
6,higher_diversity,3,token_mean,query,2,3,0.25253120546995367,0.03329561333516746,0.11849002322606257,0.015535157134242635,0.04392467545263983,0.0053867467829431664,0.357427296068952,0.06880458476995858,0.04272590544823706,0.0054626019850743,0.003208517389738876,0.0004995257234006402,0.04071615780280395,0.00503409071439432,0.14026030816590082,0.002020064862054709,0.020811212289712475,0.002101510528748741,0.12429719418657921,0.008006415737555183,0.04647602993204738,0.005484982500752123,0.5262320257294516,0.07542029039733575,3
6,higher_diversity,3,token_mean,query,3,3,0.2571807457206661,0.028171108956501715,0.11946884453920033,0.015511805028517756,0.045112085385046304,0.0054556671884786806,0.3322354045384821,0.04512092468516053,0.04363191461064281,0.004937139462290794,0.0035490558189904373,0.0009269258100014188,0.04156302988077656,0.004533152275814755,0.14062123344102817,0.004344094017277094,0.022222094937878318,0.0035010054355130433,0.12841265781691205,0.014754206070228478,0.0455538688058203,0.003865160618399231,0.5356277128818115,0.027867367868470234,3
6,higher_diversity,3,token_mean,query,all,3,0.2521445680999433,0.01996451226984364,0.12005575155884946,0.01766968689814846,0.07548453680975732,0.0074098265301249895,1.3981600341322065,0.01395721253944656,0.07512226318884442,0.006589567228034163,0.0038415555503558026,0.0008104099511680187,0.07164298212437918,0.006605035695429761,0.2287583721939371,0.012402916012128916,0.04246062306429533,0.0037582363583719457,0.13383305584821206,0.01722981322117512,0.046665728487300155,0.0051751547267314835,0.5244847505588699,0.04833723771587271,3
6,higher_diversity,3,token_mean,value,0,3,0.2238752886842719,0.002054281697858295,0.11299366647570756,0.011198332626336962,0.0419587578014092,0.008236313552660234,0.3460079729512773,0.04594438260262595,0.04083473417684296,0.007146591667284837,0.002977585139557381,0.0008728084091860266,0.03898117251016877,0.007373688666935173,0.14156973134350986,0.00706185729183653,0.019735034980356125,0.004094173344521345,0.11755039695100696,0.017614434429683738,0.046086761874682976,0.0068302480774120366,0.4954690267866102,0.04686190240159278,3
6,higher_diversity,3,token_mean,value,1,3,0.2151748672718686,0.023104509167981256,0.11211904064542651,0.016285749270298796,0.03877407295459926,0.005322854049928932,0.34368707018361494,0.06891017129913236,0.03725803571483283,0.005247640434015893,0.0031935253663863423,0.0006896200616566503,0.03558054747003497,0.0046964614490720355,0.13428641712836517,0.00637222312269027,0.017154440407907496,0.003278470832343538,0.11462542521662422,0.015097864426161404,0.0486156212899721,0.004996265443449996,0.4802209212986713,0.020718565565966872,3
6,higher_diversity,3,token_mean,value,2,3,0.23148465437729449,0.012854587808629385,0.12340500457781999,0.019905301196539733,0.047823133291124274,0.013179444597383225,0.33934714589470544,0.05897457490604891,0.04646564407616216,0.012632651522267552,0.003449791285675019,0.0007073355806130981,0.04437334129981923,0.012480606598007659,0.14464219050945726,0.009718326702012281,0.022839131682563813,0.008017894010490374,0.13060820984325877,0.02493743141644903,0.039891074552680504,0.008048033738438638,0.4639417862664783,0.10751055781662636,3
6,higher_diversity,3,token_mean,value,3,3,0.24178588622598882,0.005661294204121471,0.11986687663335029,0.01341666237036182,0.04250030464082075,0.005021896986881569,0.3619387820850311,0.07342118380510708,0.04103165875047208,0.004258615215622963,0.003515818436757069,0.0005446954759656651,0.03898448632522062,0.004607704274032018,0.1376821115056737,0.003564958138911707,0.02028770595877885,0.0024525573374123,0.12050027022911586,0.013538413557717904,0.04440146904777397,0.004857944941822387,0.5046651769445805,0.04751087627405812,3
6,higher_diversity,3,token_mean,value,all,3,0.2280732490209798,0.006578910691695931,0.11596338817608028,0.014756522248116305,0.07309625642733457,0.009147570006787288,1.396735194327815,0.02020302839909532,0.07270089411911879,0.00835966891206309,0.0036421279408827873,0.000603089965929879,0.06945413023684964,0.008545456316890578,0.23184496797567858,0.010320333361711453,0.03877542118328633,0.005885391149533074,0.12742378996402257,0.017091828634537162,0.04474873101395188,0.005462473913436551,0.4924617698967719,0.0498998358853899,3
6,higher_diversity,4,cls,key,0,3,1.1805067325486267,0.13463673792604494,0.7511759044204154,0.061385107697502446,0.5929202973966001,0.03535614863204801,1.1494865764409843,0.039347576367189094,0.7061184942889401,0.08286460137475442,0.035393447459985815,0.005850246561560665,0.5575268530484402,0.03557953142966745,0.2535431288934058,0.015787389503360408,0.2651510553259419,0.014878985072304398,0.9480789856733237,0.0611382330689774,0.27293365380980755,0.03554357208062726,0.357416242595463,0.0954307019148528,3
6,higher_diversity,4,cls,key,1,3,1.1236945181455806,0.03823425802965916,0.7654666924796837,0.034041596983081145,0.5844147729105776,0.008655255318869553,1.1575235864248423,0.02920558921891382,0.6949069842326719,0.06493357919302076,0.03768990115460122,0.01207557747944869,0.5467248793804284,0.015489324656932998,0.24948312327295222,0.01622428466426865,0.23878063120561968,0.05287233441622052,0.9061138042922893,0.055473507237657003,0.25325722405404755,0.024340754568142907,0.31758488836088916,0.053437283105377126,3
6,higher_diversity,4,cls,key,2,3,1.1499201220077646,0.05772848058047048,0.7846562792810124,0.046344755863026804,0.5866319149340686,0.004353011670708025,1.1673533396746933,0.013726453183148827,0.6778947763355703,0.07590254496329556,0.03317132826442971,0.012047335486856964,0.5534605867031849,0.008244018578635246,0.2444142647570119,0.015150039997713438,0.2674024188847229,0.04775559989837671,0.9795726150183269,0.03527136966921437,0.2790744963920478,0.0158489511517536,0.3152096738850359,0.07394079630825444,3
6,higher_diversity,4,cls,key,3,3,1.178392076866552,0.08324223684758608,0.7316810141509139,0.05842425097813897,0.5501997906082398,0.038781125460253044,1.1711916302885352,0.02296963880920491,0.6611445091213856,0.09484192824384438,0.0315980720615974,0.006298080486080686,0.5186017232410834,0.04177154218823434,0.2458930957519099,0.027182838508921763,0.26268099440260095,0.06718691515971081,0.9167394083358059,0.04553014398505368,0.2886702964703242,0.018911001558633355,0.37473478934255766,0.09435455538802416,3
