architecture_layers,condition,seed,train_size,ood_accuracy_mean,family,diagram_count,vertices_per_diagram,edges_per_diagram,loops_per_diagram,path_pairs_per_diagram,mean_loop_length,semantic_accuracy,prediction_consistency,identity_error,transport_error,holonomy_error,path_agreement_error,path_endpoint_error,edge_cka,activation_variance
2,low_diversity,2,512,0.6285000000000001,distributivity_diamond,96,4,5,2,1,3.0,0.5520833333333334,0.09375,1.9083137179422258,1.1119457674375004,0.44873584274464595,0.6407010694472524,1.1444266475408473,0.005749250762164593,0.9493613243103027
2,low_diversity,2,512,0.6285000000000001,double_negation,96,2,2,1,0,2.0,0.5572916666666666,0.46875,2.336526171466552,1.4610108568193623,0.8225138410132024,nan,nan,0.07394832372665405,0.9223976135253906
2,low_diversity,2,512,0.6285000000000001,exact1_hexagon,96,6,6,1,0,6.0,0.4930555555555556,0.16666666666666666,1.4094524791064817,1.4704661179503726,0.5592180312389858,nan,nan,0.07768448442220688,0.9380245208740234
2,low_diversity,2,512,0.6285000000000001,ite_expansion,96,2,2,1,0,2.0,0.4322916666666667,0.5104166666666666,2.31186681276829,1.42123732416172,1.4910174030219563,nan,nan,0.06501299142837524,0.8852213025093079
2,low_diversity,2,512,0.6285000000000001,majority_duality,96,2,2,1,0,2.0,0.4791666666666667,0.7083333333333334,1.4642238066327198,1.4659566156465014,0.4084709712824044,nan,nan,0.07685170322656631,0.770434558391571
2,low_diversity,2,512,0.6285000000000001,nary_and_hexagon,96,6,6,1,0,6.0,0.5972222222222222,0.3541666666666667,1.343857854854234,1.413189015814964,0.8000012123742926,nan,nan,0.1069687232375145,0.7134990692138672
2,higher_diversity,0,12000,0.664,associativity_pentagon,96,5,8,1,1,5.0,0.5979166666666667,0.6354166666666666,0.5110397091845367,0.5582996995222005,0.4868278414958454,0.12320482109340289,1.0621467663803927,0.5901512503623962,0.6971271634101868
2,higher_diversity,0,12000,0.664,commutativity_cube,96,8,24,6,5,4.0,0.5833333333333334,0.3541666666666667,0.6087520100366032,0.6824382478395867,0.45781875623190443,0.1920099723547646,1.4940095004750025,0.4885057806968689,0.7618271708488464
2,higher_diversity,0,12000,0.664,commutativity_involution,96,2,2,1,0,2.0,0.6614583333333334,0.6979166666666666,1.1309818007210202,1.1796019478147732,0.544807161416555,nan,nan,0.27168840169906616,0.8151443004608154
2,higher_diversity,0,12000,0.664,demorgan_and_square,96,4,4,1,0,4.0,0.546875,0.4791666666666667,1.647021485892588,0.756410540840163,0.2875068813033191,nan,nan,0.023536477237939835,0.39346227049827576
2,higher_diversity,0,12000,0.664,demorgan_or_square,96,4,4,1,0,4.0,0.5598958333333334,0.40625,1.6041800680900327,0.9991028777212366,0.7855344673985063,nan,nan,0.04135240614414215,0.3700424134731293
2,higher_diversity,0,12000,0.664,distributivity_diamond,96,4,5,2,1,3.0,0.5651041666666666,0.3854166666666667,1.2381024391265898,1.0367991433608195,0.5678332627343506,0.7700383381098812,1.1814194905784805,0.20731154084205627,0.8367007374763489
2,higher_diversity,0,12000,0.664,double_negation,96,2,2,1,0,2.0,0.5364583333333334,0.40625,2.5001001258335673,1.2684553127123808,0.9616677781881802,nan,nan,0.19883251190185547,0.644559383392334
2,higher_diversity,0,12000,0.664,exact1_hexagon,96,6,6,1,0,6.0,0.5416666666666666,0.2604166666666667,0.9678607590845846,1.1112504719882628,1.3289353556881118,nan,nan,0.3108918368816376,0.1480865478515625
2,higher_diversity,0,12000,0.664,ite_expansion,96,2,2,1,0,2.0,0.578125,0.6145833333333334,1.6588283112346363,1.2327251783580202,0.8415808635045211,nan,nan,0.19712528586387634,0.8574292063713074
2,higher_diversity,0,12000,0.664,majority_duality,96,2,2,1,0,2.0,0.5677083333333334,0.5729166666666666,2.580780508917523,0.9357959924047982,0.14773766912784703,nan,nan,0.6336597204208374,0.38426709175109863
2,higher_diversity,0,12000,0.664,nary_and_hexagon,96,6,6,1,0,6.0,0.5833333333333334,0.6666666666666666,0.842210713460168,0.9584797959800126,1.1631296215374192,nan,nan,0.4005148410797119,0.48204293847084045
2,higher_diversity,1,12000,0.6705000000000001,associativity_pentagon,96,5,8,1,1,5.0,0.58125,0.59375,0.46733263051869206,0.5233772280562753,0.4940369486510046,0.09856220040191209,1.0998717206085586,0.5972118377685547,0.8221036195755005
2,higher_diversity,1,12000,0.6705000000000001,commutativity_cube,96,8,24,6,5,4.0,0.5885416666666666,0.375,0.5816812315572009,0.6510717905372042,0.47192570935322825,0.1761297961359472,1.444388547854923,0.4971105754375458,0.8328781127929688
2,higher_diversity,1,12000,0.6705000000000001,commutativity_involution,96,2,2,1,0,2.0,0.7291666666666666,0.6875,1.1320125522661117,1.2033044047032595,0.5976921725459938,nan,nan,0.2399233877658844,0.8709508776664734
2,higher_diversity,1,12000,0.6705000000000001,demorgan_and_square,96,4,4,1,0,4.0,0.5286458333333334,0.4895833333333333,1.4742904050490195,0.867636607508611,0.242488595296512,nan,nan,0.05830497294664383,0.43472322821617126
2,higher_diversity,1,12000,0.6705000000000001,demorgan_or_square,96,4,4,1,0,4.0,0.4739583333333333,0.1875,1.473795595596507,1.067672153023603,0.8543756706290837,nan,nan,0.06398860365152359,0.5310502648353577
2,higher_diversity,1,12000,0.6705000000000001,distributivity_diamond,96,4,5,2,1,3.0,0.6119791666666666,0.4166666666666667,1.0555290105874393,1.0239016176379816,0.5054952154455961,0.6594189637677345,1.0729983813809263,0.2670125663280487,0.9091486930847168
2,higher_diversity,1,12000,0.6705000000000001,double_negation,96,2,2,1,0,2.0,0.578125,0.4895833333333333,2.339349563142859,1.2789474387872801,1.121539778041989,nan,nan,0.17253972589969635,0.6715205311775208
2,higher_diversity,1,12000,0.6705000000000001,exact1_hexagon,96,6,6,1,0,6.0,0.5625,0.3854166666666667,0.6775419113771314,0.7643146345568148,1.3414863850389236,nan,nan,0.6319129467010498,0.1786515861749649
2,higher_diversity,1,12000,0.6705000000000001,ite_expansion,96,2,2,1,0,2.0,0.5625,0.5833333333333334,1.6322874790715562,1.3543769502134577,0.6337149737988916,nan,nan,0.08999225497245789,0.8956432342529297
2,higher_diversity,1,12000,0.6705000000000001,majority_duality,96,2,2,1,0,2.0,0.5208333333333334,0.4791666666666667,2.0827682454407577,0.9705166063679946,0.1585447128293152,nan,nan,0.3551546335220337,0.45031699538230896
2,higher_diversity,1,12000,0.6705000000000001,nary_and_hexagon,96,6,6,1,0,6.0,0.5677083333333334,0.4791666666666667,0.9777105965714533,1.0724298432833457,1.2394800323105506,nan,nan,0.2566870450973511,0.6116766333580017
2,higher_diversity,2,12000,0.652,associativity_pentagon,96,5,8,1,1,5.0,0.66875,0.6145833333333334,0.4393296286760666,0.49479250821577575,0.4432651185453534,0.10100958175375431,0.9814570967135621,0.6296263337135315,0.8209103941917419
